ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
609	"ENSG00000167123.14"	"CERCAM"	chr9	+	131193449	131193543	131196380	131196508	131191208	131191315	131196688	131196892	609	17,21	21,41	5,7	6,9	192	197	0.528899451609	1.0	0.454,0.344	0.461,0.444	-0.053
60	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57867385	57867491	57867824	57867959	57866046	57866471	57868205	57868259	60	4,3	4,9	6,3	8,4	197	197	0.711435435606	1.0	0.5,0.25	0.429,0.429	-0.054
6100	"ENSG00000157916.14"	"RER1"	chr1	+	2324646	2324670	2324670	2324794	2323271	2323397	2327222	2327310	6100	0,4	7,28	1,1	20,21	122	197	0.601597788659	1.0	0.0,0.187	0.075,0.071	0.021
6103	"ENSG00000157916.14"	"RER1"	chr1	+	2328554	2328659	2330926	2330953	2327222	2327310	2332295	2332374	6103	102,127	56,97	22,19	12,11	197	125	0.598599821263	1.0	0.536,0.454	0.538,0.523	-0.035
6104	"ENSG00000157916.14"	"RER1"	chr1	+	2324670	2324794	2326085	2326167	2323271	2323397	2327222	2327310	6104	6,22	0,2	17,17	0,0	197	180	0.304563130533	1.0	1.0,0.91	1.0,1.0	-0.045
6106	"ENSG00000157916.14"	"RER1"	chr1	+	2330926	2330953	2332295	2332374	2328554	2328659	2333645	2333781	6106	2,0	121,199	0,0	47,38	125	177	0.5024551272	1.0	0.023,0.0	0.0,0.0	0.011
6109	"ENSG00000081189.9"	"MEF2C"	chr5	-	88056804	88056942	88057001	88057145	88047673	88047860	88100414	88100618	6109	186,203	24,13	152,141	10,11	197	197	0.399801401699	1.0	0.886,0.94	0.938,0.928	-0.02
6110	"ENSG00000228486.5"	"AC017099.3"	chr2	+	98305357	98305456	98306718	98306790	98292307	98292391	98315488	98315599	6110	0,0	3,0	1,1	3,1	197	170	1	1.0	0.0,NA	0.223,0.463	-0.343
6117	"ENSG00000065485.13"	"PDIA5"	chr3	+	122808014	122808141	122811201	122811289	122785916	122786053	122821257	122821341	6117	31,36	43,42	5,6	7,8	197	186	0.875689042841	1.0	0.405,0.447	0.403,0.415	0.017
6118	"ENSG00000107614.17"	"TRDMT1"	chr10	-	17203481	17203547	17204164	17204236	17202303	17202373	17216549	17216659	6118	0,0	11,2	1,1	5,4	170	164	1	1.0	0.0,0.0	0.162,0.194	-0.178
6119	"ENSG00000107614.17"	"TRDMT1"	chr10	-	17203481	17203547	17210839	17210916	17202303	17202373	17216549	17216659	6119	8,17	11,3	8,5	6,5	175	164	0.514406858954	1.0	0.405,0.842	0.555,0.484	0.104
6120	"ENSG00000107614.17"	"TRDMT1"	chr10	-	17204164	17204236	17210839	17210916	17202303	17202373	17216549	17216659	6120	7,15	0,0	7,5	1,1	175	170	1	1.0	1.0,1.0	0.872,0.829	0.149
6121	"ENSG00000107614.17"	"TRDMT1"	chr10	-	17204164	17204236	17210839	17210916	17203481	17203547	17216549	17216659	6121	8,16	0,2	8,5	2,2	175	170	0.187254960797	1.0	1.0,0.886	0.795,0.708	0.192
6122	"ENSG00000074370.13"	"ATP2A3"	chr17	-	3831274	3831332	3831533	3831621	3828584	3828735	3831956	3832074	6122	8,15	2,0	13,10	2,1	186	156	0.805992580024	1.0	0.77,1.0	0.845,0.893	0.016
6124	"ENSG00000074370.13"	"ATP2A3"	chr17	-	3831274	3831332	3831533	3831606	3828584	3828735	3831956	3832074	6124	5,12	2,0	6,5	1,1	171	156	0.900679934371	1.0	0.695,1.0	0.846,0.82	0.014
6125	"ENSG00000074370.13"	"ATP2A3"	chr17	-	3831274	3831332	3831520	3831621	3828689	3828735	3831956	3832074	6125	4,9	2,0	7,6	1,1	197	156	0.664721801931	1.0	0.613,1.0	0.847,0.826	-0.03
6126	"ENSG00000074370.13"	"ATP2A3"	chr17	-	3831274	3831332	3831520	3831606	3828689	3828735	3831956	3832074	6126	2,6	2,0	2,3	1,1	184	156	0.891401262118	1.0	0.459,1.0	0.629,0.718	0.056
6128	"ENSG00000101596.10"	"SMCHD1"	chr18	+	2799278	2799381	2800520	2800734	2796404	2796519	2802525	2802926	6128	14,2	13,18	9,6	12,9	197	197	0.488677369467	1.0	0.519,0.1	0.429,0.4	-0.105
6129	"ENSG00000101596.10"	"SMCHD1"	chr18	+	2799278	2799381	2800520	2800738	2796404	2796519	2802525	2802926	6129	14,2	18,27	9,6	15,11	197	197	0.330722310725	1.0	0.438,0.069	0.375,0.353	-0.11
612	"ENSG00000196693.10"	"ZNF33B"	chr10	-	43127742	43127887	43132367	43132420	43127376	43127472	43133921	43133992	612	25,36	38,13	33,25	34,21	151	197	0.67067947347	1.0	0.462,0.783	0.559,0.608	0.039
6135	"ENSG00000059588.5"	"TARBP1"	chr1	-	234534127	234534299	234536598	234536694	234529391	234529583	234536926	234537008	6135	16,8	49,67	17,8	74,44	194	197	0.907313616031	1.0	0.249,0.108	0.189,0.156	0.006
6136	"ENSG00000165219.17"	"GAPVD1"	chr9	+	128031214	128031263	128057736	128057853	128024189	128024238	128061168	128061385	6136	23,16	7,12	14,10	11,8	147	197	0.296954033194	1.0	0.815,0.641	0.63,0.626	0.1
6137	"ENSG00000165219.17"	"GAPVD1"	chr9	+	128086076	128086202	128088694	128088868	128083711	128083841	128092356	128092497	6137	47,39	91,67	37,29	73,67	197	197	0.525327235483	1.0	0.341,0.368	0.336,0.302	0.036
6138	"ENSG00000128595.12"	"CALU"	chr7	+	128394315	128394509	128394582	128394776	128388626	128388858	128398924	128399091	6138	1967,1781	363,321	1629,1292	322,255	197	197	0.500162984672	1.0	0.844,0.847	0.835,0.835	0.01
6139	"ENSG00000087053.14"	"MTMR2"	chr11	-	95615537	95615660	95620775	95620848	95598764	95598840	95621319	95621425	6139	19,18	15,15	21,13	13,10	171	197	0.650754922786	1.0	0.593,0.58	0.65,0.6	-0.038
613	"ENSG00000153044.5"	"CENPH"	chr5	+	68490473	68490522	68491543	68491618	68487621	68487677	68492879	68492936	613	17,130	48,393	48,53	125,164	147	173	0.808109412539	1.0	0.294,0.28	0.311,0.276	-0.006
6140	"ENSG00000087053.14"	"MTMR2"	chr11	-	95615537	95615660	95620775	95620923	95598764	95598840	95621319	95621425	6140	12,11	15,15	15,9	13,10	197	197	0.477918882243	1.0	0.444,0.423	0.536,0.474	-0.072
6141	"ENSG00000087053.14"	"MTMR2"	chr11	-	95615537	95615660	95620775	95620848	95599566	95599650	95621319	95621425	6141	7,7	5,3	8,5	4,3	171	197	0.847971840225	1.0	0.617,0.729	0.697,0.658	-0.004
6150	"ENSG00000139323.9"	"POC1B"	chr12	-	89885712	89885892	89890947	89891119	89865944	89866052	89918896	89918981	6150	10,5	27,29	2,2	14,10	197	197	0.920269787555	1.0	0.27,0.147	0.125,0.167	0.063
6151	"ENSG00000139323.9"	"POC1B"	chr12	-	89865944	89866052	89885712	89885892	89864137	89864271	89890947	89891119	6151	5,8	1,1	3,2	0,0	197	197	1	1.0	0.833,0.889	1.0,1.0	-0.139
6155	"ENSG00000114126.13"	"TFDP2"	chr3	-	141712379	141712427	141713861	141713983	141697361	141697524	141724282	141724386	6155	534,382	323,264	445,353	260,229	197	146	0.711217401835	1.0	0.551,0.517	0.559,0.533	-0.012
6156	"ENSG00000262633.1"	"RP11-156P1.2"	chr17	+	45009432	45009565	45012394	45012591	45008467	45008573	45015964	45016070	6156	198,189	2,0	109,104	1,1	197	197	0.481741879414	1.0	0.99,1.0	0.991,0.99	0.005
6157	"ENSG00000262633.1"	"RP11-156P1.2"	chr17	+	45009432	45009565	45012394	45012591	45006885	45006950	45015964	45016070	6157	9,7	1,0	3,4	0,1	197	197	0.511600901247	1.0	0.9,1.0	1.0,0.8	0.05
6159	"ENSG00000124570.13"	"SERPINB6"	chr6	-	2959401	2959576	2969012	2969147	2955757	2955904	2971724	2971819	6159	0,3	77,406	1,1	169,165	197	197	1	1.0	0.0,0.007	0.006,0.006	-0.003
615	"ENSG00000153044.5"	"CENPH"	chr5	+	68491543	68491618	68492879	68492936	68490473	68490522	68498332	68498396	615	254,92	155,91	167,141	131,106	173	155	0.93339829657	1.0	0.595,0.475	0.533,0.544	-0.004
6162	"ENSG00000070814.13"	"TCOF1"	chr5	+	149771106	149771220	149771519	149771739	149769449	149769586	149772267	149772353	6162	87,155	90,130	23,35	30,37	197	197	0.309239872373	1.0	0.492,0.544	0.434,0.486	0.058
6163	"ENSG00000152256.9"	"PDK1"	chr2	+	173426947	173427019	173429230	173429415	173423435	173423577	173429705	173429801	6163	101,87	98,71	72,53	78,54	170	197	0.400197068935	1.0	0.544,0.587	0.517,0.532	0.041
6164	"ENSG00000152256.9"	"PDK1"	chr2	+	173427468	173427528	173428779	173428858	173426947	173427019	173429230	173429415	6164	8,4	0,2	12,9	1,1	158	177	0.81018032251	1.0	1.0,0.691	0.931,0.91	-0.075
6165	"ENSG00000006042.7"	"TMEM98"	chr17	+	31258492	31258574	31258610	31258677	31258344	31258420	31260191	31260323	6165	41,42	56,130	4,10	7,13	180	165	0.323528902184	1.0	0.402,0.228	0.344,0.414	-0.064
6166	"ENSG00000006042.7"	"TMEM98"	chr17	+	31258498	31258574	31258610	31258677	31258344	31258420	31260191	31260323	6166	0,1	56,130	0,0	7,13	174	165	1	1.0	0.0,0.007	0.0,0.0	0.004
6167	"ENSG00000096063.10"	"SRPK1"	chr6	-	35806113	35806206	35806482	35806575	35800810	35803265	35810311	35810381	6167	1,0	285,333	0,0	154,151	191	191	1	1.0	0.003,0.0	0.0,0.0	0.002
6168	"ENSG00000096063.10"	"SRPK1"	chr6	-	35872655	35872751	35885075	35885215	35858671	35858790	35888244	35888305	6168	0,1	8,11	0,0	7,8	197	194	1	1.0	0.0,0.082	0.0,0.0	0.041
6169	"ENSG00000196642.11"	"RABL6"	chr9	+	139732313	139732432	139733406	139733573	139731797	139732114	139733765	139733938	6169	321,476	8,9	8,14	0,0	197	197	1	1.0	0.976,0.981	1.0,1.0	-0.022
616	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102476197	102476326	102480282	102480513	102472438	102472600	102481391	102481498	616	23,42	6,4	12,15	3,3	197	197	0.51333819818	1.0	0.793,0.913	0.8,0.833	0.036
6172	"ENSG00000138613.9"	"APH1B"	chr15	+	63579622	63579745	63594543	63594671	63578756	63578827	63597812	63598000	6172	2,6	9,8	5,3	10,7	197	197	0.812511947953	1.0	0.182,0.429	0.333,0.3	-0.011
6175	"ENSG00000213160.5"	"KLHL23"	chr2	+	170554402	170554492	170591522	170592737	170553870	170554041	170597894	170598047	6175	12,6	39,41	5,4	41,32	188	197	0.246163832988	1.0	0.244,0.133	0.113,0.116	0.074
6176	"ENSG00000240771.2"	"ARHGEF25"	chr12	+	58006538	58006679	58006712	58006927	58005217	58005774	58007046	58007142	6176	10,4	79,81	5,5	78,54	197	197	0.824983710984	1.0	0.112,0.047	0.06,0.085	0.007
6177	"ENSG00000128708.8"	"HAT1"	chr2	+	172803227	172803303	172809398	172809519	172782046	172782151	172821858	172822038	6177	258,299	582,443	222,192	438,358	174	197	0.756601900691	1.0	0.334,0.433	0.365,0.378	0.012
6178	"ENSG00000088727.8"	"KIF9"	chr3	-	47312726	47312951	47315041	47315148	47308669	47308753	47316814	47316980	6178	1,4	6,3	2,1	3,3	197	197	0.853502518482	1.0	0.143,0.571	0.4,0.25	0.032
6179	"ENSG00000030582.12"	"GRN"	chr17	+	42422898	42422973	42423456	42423596	42422669	42422702	42426525	42426670	6179	2,5	3,0	2,2	2,2	173	197	0.551600852744	1.0	0.432,1.0	0.532,0.532	0.184
617	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102472438	102472600	102475457	102475544	102460562	102460773	102476197	102476326	617	339,353	35,26	222,247	22,22	197	185	0.75438520631	1.0	0.901,0.927	0.905,0.913	0.005
6180	"ENSG00000085978.17"	"ATG16L1"	chr2	+	234172637	234172711	234173537	234173789	234171775	234171881	234178647	234178713	6180	17,12	5,11	8,6	2,1	172	197	0.480711035126	1.0	0.796,0.555	0.821,0.873	-0.171
6181	"ENSG00000072182.8"	"ASIC4"	chr2	+	220397036	220397199	220397604	220397661	220396722	220396850	220399892	220400046	6181	2,14	0,1	8,4	0,0	197	155	1	1.0	1.0,0.917	1.0,1.0	-0.041
6182	"ENSG00000072182.8"	"ASIC4"	chr2	+	220397604	220397661	220397984	220398130	220397036	220397199	220399892	220400046	6182	0,1	9,0	5,4	6,4	155	197	0.526509651401	1.0	0.0,1.0	0.514,0.56	-0.037
6183	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21267983	21268823	21276495	21276604	21231375	21231464	21295966	21296089	6183	27,28	99,113	23,16	98,86	197	197	0.444126528021	1.0	0.214,0.199	0.19,0.157	0.033
6188	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21324093	21324126	21327691	21327805	21307540	21307720	21329205	21329301	6188	21,30	5,5	24,17	2,2	197	131	0.388395624704	1.0	0.736,0.8	0.889,0.85	-0.101
6189	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21324093	21324126	21327691	21327797	21307540	21307720	21329205	21329301	6189	7,2	4,3	4,5	1,1	197	131	0.272830817461	1.0	0.538,0.307	0.727,0.769	-0.326
618	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102472438	102472600	102475457	102475544	102460562	102460773	102476104	102476326	618	327,295	70,82	291,253	62,51	197	185	0.346953333206	1.0	0.814,0.772	0.815,0.823	-0.026
6190	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21324093	21324126	21327691	21327817	21307540	21307720	21329205	21329301	6190	15,23	5,5	18,13	2,2	197	131	0.393664229599	1.0	0.666,0.754	0.857,0.812	-0.125
6191	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21329205	21329301	21377358	21377487	21307540	21307720	21415630	21415706	6191	88,118	60,49	89,66	55,43	197	194	0.446267975881	1.0	0.591,0.703	0.614,0.602	0.039
6192	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21307540	21307720	21329205	21329301	21306826	21306941	21377358	21377395	6192	91,114	39,47	64,56	34,26	194	197	0.436256641384	1.0	0.703,0.711	0.657,0.686	0.035
6193	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21307540	21307720	21329205	21329280	21306826	21306941	21377358	21377487	6193	2,0	38,46	1,1	34,27	173	197	0.666026936862	1.0	0.057,0.0	0.032,0.04	-0.008
6195	"ENSG00000074356.12"	"C17orf85"	chr17	-	3743393	3743499	3746379	3746445	3732536	3732662	3749334	3749540	6195	9,28	34,64	13,13	35,31	164	197	0.811178260383	1.0	0.241,0.344	0.309,0.335	-0.03
6197	"ENSG00000072274.8"	"TFRC"	chr3	-	195802085	195802231	195803934	195803993	195800800	195800996	195808913	195808961	6197	32,30	13,10	17,16	5,5	157	197	0.807137902652	1.0	0.755,0.79	0.81,0.801	-0.033
6198	"ENSG00000072274.8"	"TFRC"	chr3	-	195802029	195802231	195803934	195803993	195800800	195800996	195808913	195808961	6198	32,31	1552,1494	18,16	959,957	157	197	0.59506715585	1.0	0.025,0.025	0.023,0.021	0.003
6199	"ENSG00000072274.8"	"TFRC"	chr3	-	195800800	195800996	195802029	195802231	195798873	195799023	195803934	195803993	6199	1481,961	458,296	983,876	355,305	197	197	0.238814173839	1.0	0.764,0.765	0.735,0.742	0.026
619	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102477286	102477448	102480282	102480513	102476197	102476326	102481391	102481498	619	35,38	17,10	35,25	12,11	197	197	0.888896792162	1.0	0.673,0.792	0.745,0.694	0.013
61	"ENSG00000123329.13"	"ARHGAP9"	chr12	-	57867824	57867959	57868205	57868259	57867385	57867491	57868408	57868486	61	0,3	7,6	4,2	8,6	152	197	0.580658285931	1.0	0.0,0.393	0.393,0.302	-0.151
6200	"ENSG00000072274.8"	"TFRC"	chr3	-	195796325	195796439	195798266	195798369	195794902	195795001	195798873	195799023	6200	87,1737	53,873	618,884	280,410	197	197	0.290993766226	1.0	0.621,0.666	0.688,0.683	-0.042
6202	"ENSG00000154582.12"	"TCEB1"	chr8	-	74871999	74872053	74882813	74882869	74868145	74868289	74884104	74884143	6202	0,2	667,32	1,1	344,536	154	152	0.879563180424	1.0	0.0,0.058	0.003,0.002	0.027
6204	"ENSG00000154582.12"	"TCEB1"	chr8	-	74876721	74876860	74882813	74882866	74871999	74872053	74884311	74884487	6204	0,1	37,56	0,0	10,9	151	197	1	1.0	0.0,0.023	0.0,0.0	0.011
6205	"ENSG00000154582.12"	"TCEB1"	chr8	-	74868145	74868289	74871999	74872053	74858768	74859055	74876721	74876860	6205	15,49	102,526	36,28	283,249	152	197	0.523238243207	1.0	0.16,0.108	0.142,0.127	-0.001
6206	"ENSG00000154582.12"	"TCEB1"	chr8	-	74868145	74868289	74871999	74872053	74857353	74859055	74884479	74884522	6206	1,6	122,541	2,2	290,254	152	197	0.712897920837	1.0	0.011,0.014	0.009,0.01	0.003
6207	"ENSG00000154582.12"	"TCEB1"	chr8	-	74868145	74868289	74871999	74872053	74858498	74859055	74882813	74882872	6207	0,2	0,300	1,1	90,130	152	197	1	1.0	NA,0.009	0.014,0.01	-0.003
6208	"ENSG00000154582.12"	"TCEB1"	chr8	-	74868145	74868289	74871999	74872053	74858707	74859055	74881794	74881908	6208	1,0	184,238	1,1	134,163	152	197	0.609197645581	1.0	0.007,0.0	0.01,0.008	-0.006
6209	"ENSG00000077549.13"	"CAPZB"	chr1	-	19671680	19671746	19683128	19683245	19665269	19666111	19683915	19684057	6209	204,331	2,4	188,195	1,1	197	164	0.536537213424	1.0	0.988,0.986	0.994,0.994	-0.007
620	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102476104	102476326	102480282	102480513	102472438	102472600	102481391	102481498	620	23,40	6,4	15,18	3,3	197	197	0.788372330828	1.0	0.793,0.909	0.833,0.857	0.006
6211	"ENSG00000189077.6"	"TMEM120A"	chr7	-	75618482	75618542	75621461	75621578	75617738	75617834	75621756	75621875	6211	5,55	13,142	17,18	35,43	197	158	0.576174756653	1.0	0.236,0.237	0.28,0.251	-0.029
6212	"ENSG00000111364.11"	"DDX55"	chr12	+	124090477	124090706	124091978	124092070	124086645	124086803	124092146	124092209	6212	31,27	51,57	23,16	34,28	197	190	0.570622922899	1.0	0.37,0.314	0.395,0.355	-0.033
6213	"ENSG00000111364.11"	"DDX55"	chr12	+	124101057	124101150	124102304	124102419	124099731	124099863	124103215	124103384	6213	13,75	17,110	35,35	48,40	191	197	0.579163964121	1.0	0.441,0.413	0.429,0.474	-0.025
6215	"ENSG00000135457.5"	"TFCP2"	chr12	-	51518749	51518905	51540194	51540239	51512403	51512555	51566083	51566926	6215	1,0	1,2	1,1	1,1	143	197	0.137785768394	1.0	0.579,0.0	0.579,0.579	-0.289
6216	"ENSG00000164332.6"	"UBLCP1"	chr5	+	158696915	158697007	158697367	158697453	158695877	158696077	158697535	158697651	6216	33,11	83,4	17,25	23,36	190	184	0.783477872449	1.0	0.278,0.727	0.417,0.402	0.093
6218	"ENSG00000101639.14"	"CEP192"	chr18	+	13038368	13038578	13040828	13040955	13037235	13037300	13042202	13042333	6218	5,34	17,69	16,14	48,38	197	197	0.472841749167	1.0	0.227,0.33	0.25,0.269	0.019
6219	"ENSG00000101639.14"	"CEP192"	chr18	+	13038368	13038578	13040828	13040955	13030463	13030607	13042202	13042333	6219	0,2	10,60	1,1	41,35	197	197	0.960104401305	1.0	0.0,0.032	0.024,0.028	-0.01
621	"ENSG00000112039.3"	"FANCE"	chr6	+	35428328	35428395	35430565	35430691	35427458	35427537	35434020	35434880	621	13,21	102,73	19,18	69,63	165	197	0.246717551753	1.0	0.132,0.256	0.247,0.254	-0.056
6220	"ENSG00000101639.14"	"CEP192"	chr18	+	13040828	13040955	13042202	13042333	13038513	13038578	13048857	13049680	6220	2,14	11,60	11,9	44,40	197	197	0.931295122141	1.0	0.154,0.189	0.2,0.184	-0.021
6221	"ENSG00000101639.14"	"CEP192"	chr18	+	13040828	13040955	13042202	13042349	13038513	13038578	13048857	13049680	6221	1,12	0,1	7,8	1,1	197	197	1	1.0	1.0,0.923	0.875,0.889	0.08
6222	"ENSG00000101639.14"	"CEP192"	chr18	+	13037235	13037300	13038368	13038578	13030463	13030607	13040828	13040955	6222	29,24	29,11	37,25	16,11	163	197	0.19442689105	1.0	0.547,0.725	0.736,0.733	-0.098
6224	"ENSG00000134574.7"	"DDB2"	chr11	+	47256307	47256485	47256820	47256963	47256123	47256223	47259387	47259552	6224	8,31	9,17	5,4	3,3	197	197	0.941322764675	1.0	0.471,0.646	0.625,0.571	-0.039
6225	"ENSG00000143493.8"	"INTS7"	chr1	-	212190227	212190365	212193463	212193610	212184716	212184763	212194424	212194554	6225	37,60	16,11	36,34	10,9	197	197	0.941491028823	1.0	0.698,0.845	0.783,0.791	-0.016
6226	"ENSG00000143493.8"	"INTS7"	chr1	-	212119948	212120047	212125910	212126043	212118125	212118311	212139771	212139840	6226	5,65	9,75	15,19	23,27	197	197	0.588253265686	1.0	0.357,0.464	0.395,0.413	0.006
6227	"ENSG00000143493.8"	"INTS7"	chr1	-	212119948	212120047	212125910	212126036	212118125	212118311	212139771	212139840	6227	0,2	32,51	0,0	8,7	197	197	1	1.0	0.0,0.038	0.0,0.0	0.019
6228	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338750	151338929	151339197	151339380	151338243	151338322	151340674	151340795	6228	61,53	55,51	62,41	53,34	197	197	0.66890543566	1.0	0.526,0.51	0.539,0.547	-0.025
6229	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151341665	151341917	151342030	151340674	151340795	151342188	151342245	6229	105,116	41,38	126,93	52,36	197	197	0.585436761237	1.0	0.719,0.753	0.708,0.721	0.022
622	"ENSG00000147180.12"	"ZNF711"	chrX	+	84522283	84522421	84523299	84523347	84520123	84520261	84525008	84525152	622	2,2	33,24	4,3	28,16	197	146	0.251790206874	1.0	0.043,0.058	0.096,0.122	-0.058
6230	"ENSG00000116754.9"	"SRSF11"	chr1	+	70696777	70696886	70697541	70697658	70694104	70694238	70697950	70698060	6230	15,13	90,90	17,11	80,53	197	197	0.321467011316	1.0	0.143,0.126	0.175,0.172	-0.039
6233	"ENSG00000223705.5"	"NSUN5P1"	chr7	+	75044869	75045048	75045258	75045308	75044397	75044512	75045380	75045469	6233	0,43	0,1	13,13	1,2	197	148	1	1.0	NA,0.97	0.907,0.83	0.101
6235	"ENSG00000113312.6"	"TTC1"	chr5	+	159478135	159478190	159491938	159492029	159476520	159476669	159492283	159492494	6235	4,145	0,2	36,51	0,0	153	189	0.763801561345	1.0	1.0,0.989	1.0,1.0	-0.006
6236	"ENSG00000146963.13"	"C7orf55-LUC7L2"	chr7	+	139030246	139030367	139056132	139056209	139025104	139025263	139060807	139060902	6236	5,0	1,0	3,2	1,0	197	175	1	1.0	0.816,NA	0.727,1.0	-0.047
6237	"ENSG00000051180.12"	"RAD51"	chr15	+	40994003	40994124	40998374	40998492	40993261	40993399	41001222	41001314	6237	1,1	186,236	2,1	166,123	197	197	0.469282737785	1.0	0.005,0.004	0.012,0.008	-0.005
6238	"ENSG00000051180.12"	"RAD51"	chr15	+	41001222	41001314	41011083	41011097	40993261	40993399	41020908	41021022	6238	11,6	15,23	7,6	15,9	190	112	0.708916632103	1.0	0.302,0.133	0.216,0.282	-0.032
6239	"ENSG00000147684.3"	"NDUFB9"	chr8	+	125555327	125555520	125559240	125559354	125551343	125551528	125562001	125562220	6239	1882,309	725,225	1138,1216	400,445	197	197	0.0453456954361	1.0	0.722,0.579	0.74,0.732	-0.086
623	"ENSG00000165699.9"	"TSC1"	chr9	-	135800973	135801126	135802587	135802691	135798734	135798879	135804153	135804342	623	73,67	21,16	40,25	15,9	197	197	0.277736102597	1.0	0.777,0.807	0.727,0.735	0.061
6241	"ENSG00000198911.7"	"SREBF2"	chr22	+	42295240	42295557	42296023	42296126	42294652	42294785	42296333	42296502	6241	0,3	2,13	1,1	8,7	197	197	0.810058759525	1.0	0.0,0.188	0.111,0.125	-0.024
6242	"ENSG00000198911.7"	"SREBF2"	chr22	+	42273232	42273425	42273945	42274127	42271546	42271728	42276719	42276996	6242	302,261	103,60	77,95	19,17	197	197	0.213617895648	1.0	0.746,0.813	0.802,0.848	-0.045
6243	"ENSG00000198911.7"	"SREBF2"	chr22	+	42282416	42282655	42287253	42287403	42282272	42282312	42289120	42289289	6243	7,1	4,4	12,7	4,2	197	197	0.175454582567	1.0	0.636,0.2	0.75,0.778	-0.346
6244	"ENSG00000135390.13"	"ATP5G2"	chr12	-	54063654	54063732	54066359	54066429	54062931	54063125	54069836	54069899	6244	28,31	2911,1054	27,19	1914,1468	168	176	0.568934861205	1.0	0.01,0.03	0.015,0.013	0.006
6245	"ENSG00000135390.13"	"ATP5G2"	chr12	-	54063654	54063732	54066359	54066429	54058949	54059212	54069836	54069899	6245	29,33	19,15	24,20	10,9	168	176	0.550753175329	1.0	0.615,0.697	0.715,0.7	-0.052
6246	"ENSG00000135390.13"	"ATP5G2"	chr12	-	54062931	54063125	54063654	54063732	54058954	54059212	54066359	54066429	6246	1681,706	1686,549	1101,820	1151,825	176	197	0.207123103648	1.0	0.527,0.59	0.517,0.527	0.036
6247	"ENSG00000135390.13"	"ATP5G2"	chr12	-	54062931	54063125	54063654	54063898	54059022	54059212	54066359	54066429	6247	2,8	1686,549	11,7	1151,825	197	197	0.884383650636	1.0	0.001,0.014	0.009,0.008	-0.001
624	"ENSG00000125944.14"	"HNRNPR"	chr1	-	23648020	23648156	23660010	23660124	23640045	23640195	23664246	23664354	624	507,174	0,1	216,310	1,1	197	197	1	1.0	1.0,0.994	0.995,0.997	0.001
6252	"ENSG00000068784.8"	"SRBD1"	chr2	-	45715378	45715470	45773455	45773499	45704131	45704214	45773870	45773978	6252	4,1	16,25	4,2	22,17	142	190	0.905966697763	1.0	0.251,0.051	0.196,0.136	-0.015
